slug,html_present,html_sha256,download_url,question_text_len,title_text_len,stem_text_len,stem_source,cleaned_text_len,has_latex,has_dynamic_vars,has_image_dep,has_graphie,graphie_only_no_question_text,has_multiple_choice,intelligible,duplicate_html_slugs,response_count,area,is_math_domain,eligible_for_llm
matrix_transpose,True,c1214e428c7e00747b4e0e6118ef78c6ab946098ec5c35598153967eec55287c,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/matrix_transpose.html,83,16.0,83.0,question_div,1170,False,True,True,True,False,False,True,0,252,algebra,True,True
matrix_triangular_and_symmetric,True,eb22e47df67a354bf48830df626b70a759e6b8b04a9e5183326d3b1bb8f41caa,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/matrix_triangular_and_symmetric.html,24,29.0,24.0,question_div,1290,False,True,True,True,False,True,True,0,321,algebra,True,True
mean_median_and_mode,True,11b2a219adc6445e9f69b43758f78d0a7df9c2c161ab8175038da8ca2e9f29d6,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/mean_median_and_mode.html,27,8.0,27.0,question_div,1768,True,True,True,True,False,False,True,0,8971,probability-statistics,True,True
meaning_congruent_planar_graph,True,de5916e6eeb528d273ae4005033a145377fa15dd9c481d73c9c150c5ec2c6a29,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/meaning_congruent_planar_graph.html,3860,15.0,3860.0,question_div,7538,True,True,True,True,False,False,True,0,20565,geometry,True,True
measuring_and_comparing_angles,True,bbc47b2eea41e748044fad5a569fb377cb57eea0ffc71d004bcbaeeb4184a4bd,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/measuring_and_comparing_angles.html,613,4.0,613.0,question_div,7109,True,True,True,True,False,True,True,0,32164,analytic-geometry,True,True
measuring_angles,True,f299aa1e71545b8e056b4253beee7aef89d8790bace4e3db63324ac425f27237,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/measuring_angles.html,396,4.0,396.0,question_div,777,True,True,True,True,False,False,True,0,164287,analytic-geometry,True,True
measuring_segments,True,4b080a54a1b874880c79b80c97a51066cf89bb9281d599e65911753ad6b920bf,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/measuring_segments.html,957,7.0,957.0,question_div,1462,True,True,True,True,False,False,True,0,30103,analytic-geometry,True,True
meters_and_centimeters,True,8bcebdd6133cc6b2b04e58c275010d22326d69f36df96ee5f06aa8dc3a1ef7ed,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/meters_and_centimeters.html,59,5.0,59.0,question_div,1576,True,True,True,True,False,False,True,0,34598,arithmetic,True,True
metric_area_unit_comparison,True,b15123bc03a8e923bbe049c0bfad4f26c6f95e55d474b13a2a1becfec8163809,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/metric_area_unit_comparison.html,22,9.0,22.0,question_div,1162,False,True,True,True,False,True,True,0,30024,arithmetic,True,True
metric_area_unit_conversion,True,c66f7ab821b6e5b67dd31e0b1f13ff6a66843c9d7e468ec6c5cd8e0e5dbd251a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/metric_area_unit_conversion.html,13,9.0,13.0,question_div,569,False,True,True,True,False,False,True,0,40841,arithmetic,True,True
metric_weight_unit_conversion,True,1e3d54cf369affa53ee969a8157ad6c9e8d356c5c168065be164a2c2f7eb49d2,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/metric_weight_unit_conversion.html,12,9.0,12.0,question_div,496,False,True,True,True,False,False,True,0,31135,arithmetic,True,True
metric_weight_unit_selection,True,cb7237b72fb948250db59e78618e413531bd04e55a16969d609cac0fe9bf1cd5,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/metric_weight_unit_selection.html,13,9.0,13.0,question_div,2145,False,True,True,True,False,True,True,0,53470,arithmetic,True,True
metric_weight_unit_word_problem,True,6afa0f4149c66d9716c344ef1fdea985ef74f4bae48fb8f1dbd5be6195f8b76b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/metric_weight_unit_word_problem.html,39,9.0,39.0,question_div,1898,True,True,True,True,False,False,True,0,14271,arithmetic,True,True
midpoint_coordinates,True,f07430dc14cb7b14d684e45a20fd225273c120f50972a240108fd5113fb5dc8d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/midpoint_coordinates.html,27,4.0,27.0,question_div,2675,True,True,True,True,False,False,True,0,974,analytic-geometry,True,True
midpoint_formula,True,58a61baed47ff9afd1b78032fd392f507cbbf985b6cf194811aae15735138010,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/midpoint_formula.html,526,4.0,526.0,question_div,2419,True,True,True,True,False,False,True,0,7224,algebra,True,True
midpoint_of_a_segment,True,3082e1ab4ee97cf19a628f3ceaaa77a2f70760999d093cda95f9c55cf98538ca,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/midpoint_of_a_segment.html,26,5.0,26.0,question_div,1942,True,True,True,True,False,False,True,0,6929,analytic-geometry,True,True
millimeter_and_centimeter,True,dab7eb5d660f99df82af20c78800caf0f362b459af3f00f75a66497ab3f98448,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/millimeter_and_centimeter.html,32,5.0,32.0,question_div,1345,True,True,False,False,False,False,True,0,27800,arithmetic,True,True
morning_afternoon_night,True,52fbef17de1f6fa2f38bd17601eba1f01cafcae9908a459168132c0357b7fd64,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/morning_afternoon_night.html,30,18.0,30.0,question_div,6125,True,True,True,True,False,False,True,0,44682,arithmetic,True,True
moving_points,True,6cf099c69ad8303a0fe43fd0fe20169e9966668909d7311c09d8cfe888936a45,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/moving_points.html,396,9.0,396.0,question_div,1218,True,True,True,True,False,False,True,0,1041,algebra,True,True
multiple_brackets,True,b8a35f261e9850c3047c1f8dfb68b96f50400665ed9f0c8cf3264c169c46c21d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiple_brackets.html,154,7.0,154.0,question_div,6096,True,True,False,False,False,False,True,0,6475,algebra,True,True
multiple_proportions_reasoning,True,632f08d9b4911b03454458d500188cdfdf8b33bd9d14f098d878f1eb74c82a56,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiple_proportions_reasoning.html,114,2.0,114.0,question_div,2156,True,True,False,False,False,False,True,0,694,arithmetic,True,True
multiple_unit_transate,True,3e9073edfc90e5e08e35e420dbe1f589a988dc2b9f402c7798d9888184d64fa4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiple_unit_transate.html,28,13.0,28.0,question_div,2052,True,True,False,False,False,False,True,0,4337,arithmetic,True,True
multiplication_0.5,True,09d13dd2f4c6207e9c9246461ff2eb6e1eae126acfd2e0b56cdb01edb29458ad,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_0.5.html,0,6.0,6.0,title_fallback,814,True,True,True,True,True,False,True,0,508641,arithmetic,True,True
multiplication_1,True,0e2eb9c6c73f334519eaef0565e53f352ec9567d48e2509df6ca9dbf31da312c,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_1.html,0,4.0,4.0,title_fallback,791,True,True,True,True,True,False,True,0,432737,arithmetic,True,True
multiplication_1.5,True,0cb6ed693163a91b1068cf2fa178a7bc361754e2ed8fd80af8dbb35013f32f66,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_1.5.html,0,6.0,6.0,title_fallback,428,False,True,True,True,True,False,False,0,232765,arithmetic,True,False
multiplication_2,True,3be126655fdd94293c1b005061c4b7e19c5d38cdd382856e32b117b72aba685b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_2.html,0,4.0,4.0,title_fallback,237,False,True,True,True,True,False,False,0,221412,arithmetic,True,False
multiplication_3,True,20b92482e429cf91c23737e226b689863f0db15f94f8a7a9e787f0a62386dc64,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_3.html,0,4.0,4.0,title_fallback,242,False,True,True,True,True,False,False,0,132186,arithmetic,True,False
multiplication_4,True,be123c3607455221b12973dbd62da175254d36ba157c81cb3669925460c4bf8a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_4.html,0,4.0,4.0,title_fallback,241,False,True,True,True,True,False,False,0,80727,arithmetic,True,False
multiplication_and_division_order,True,e0001bdf07775477cc4e212d3b4d779c055809e12afc39a4a99c488c5a776c89,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_and_division_order.html,126,31.0,126.0,question_div,3872,True,True,False,False,False,False,True,0,6676,arithmetic,True,True
multiplication_and_division_word_problems,True,9d44414e7db7ecba520cdff3fd5b8dc6ee54f22766390c18c78205cd0418fc17,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_and_division_word_problems.html,42,8.0,42.0,question_div,4823,True,True,True,True,False,True,True,0,7,arithmetic,True,True
multiplication_association_word_problems,True,33c49975680eb29a9be30a97e5fd7a12cffb58ba1dd863f490c5500b68bcdebb,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_association_word_problems.html,43,15.0,43.0,question_div,3015,True,True,False,False,False,False,True,0,10103,arithmetic,True,True
multiplication_formula_1,True,72349e321dc6e837242089fc356a37db0a0b749a88c4691375a21abe5989c17f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_formula_1.html,41,8.0,41.0,question_div,2922,True,True,False,False,False,False,True,0,20475,algebra,True,True
multiplication_formula_add,True,26ee68e368f859b1a6adeacf02d26fa830bfead44d5f8c28cf330fbc370afe37,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_formula_add.html,22,10.0,22.0,question_div,2724,True,True,False,False,False,False,True,0,17641,algebra,True,True
multiplication_formula_minus,True,cfb03c2e9af70e2cf9b74e02da5c737cbf64ed9650bb0f4237e0ba57ae52b5db,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_formula_minus.html,22,10.0,22.0,question_div,4631,True,True,False,False,False,False,True,0,7445,algebra,True,True
multiplication_formula_sub,True,5d48929637d2b8be99a28a26f2b52556960dc68449f318d4e593a36e6ebc228f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_formula_sub.html,55,10.0,55.0,question_div,2353,True,True,False,False,False,False,True,0,5000,algebra,True,True
multiplication_word_problems,True,4fac9b5fa7a0aaa27e77156976cdefedf27c227ee77fe7faae8b719892d450ff,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplication_word_problems.html,42,6.0,42.0,question_div,1856,False,True,False,False,False,False,True,0,23128,arithmetic,True,True
multiplicative_problems,True,44e8dc5847705a3053120414ac51333287affe7bf68c1ef115bfd81f1952d58b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplicative_problems.html,48,26.0,48.0,question_div,1686,True,True,True,True,False,False,True,0,1687,arithmetic,True,True
multiply_by_tens,True,5c33ee20ea79d27c3100e85c7a92686b3fb100cfd6fe244f550f97ecd6280945,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiply_by_tens.html,0,4.0,4.0,title_fallback,919,True,True,True,True,True,False,True,0,8303,arithmetic,True,True
multiplying_and_dividing,True,f76c440f52ae013f0462d9f00ed90b0851b5f341b72321ce324dc05ee1cd754a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_and_dividing.html,115,11.0,115.0,question_div,5002,True,True,False,False,False,False,True,0,14604,arithmetic,True,True
multiplying_and_dividing_negative_numbers,True,3ba5eb4fbbe59033b1285baf9a5e9e0ee78002a809468f2c28c3443bceb7e612,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_and_dividing_negative_numbers.html,24,8.0,24.0,question_div,234,True,True,False,False,False,False,True,0,83603,algebra,True,True
multiplying_and_dividing_scientific_notation,True,d20c12e26eaf77d2bb4dd01875590a9c14f70d5ae34e1a2972887b66df55e4b0,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_and_dividing_scientific_notation.html,165,7.0,165.0,question_div,2563,True,True,False,False,False,False,True,0,32206,algebra,True,True
multiplying_complex_numbers,True,5a191f7403e5db35130da71b5a5ec537cf7ee1f2e22b84b1c5880c52ac8d104b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_complex_numbers.html,109,27.0,109.0,question_div,1465,True,True,False,False,False,False,True,0,2482,algebra,True,True
multiplying_decimal_integer,True,869015f5ec833454bfdca2e47558fee05057cc31095f3c78b3436ec2ebecd6b8,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_decimal_integer.html,24,6.0,24.0,question_div,2665,True,True,True,True,False,False,True,0,6146,arithmetic,True,True
multiplying_decimals,True,6bc41283ae347f0f9cb04070166a6a51e42e06cb7ea0a93f2e126aa76e29b858,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_decimals.html,0,4.0,4.0,title_fallback,719,False,True,True,True,True,False,False,0,51192,arithmetic,True,False
multiplying_expressions_0.5,True,5d95fc21f163ea4eb08ce7046b92013820638017dfb019c9fcfc2fb3109f1c2f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_expressions_0.5.html,525,15.0,525.0,question_div,1568,True,True,False,False,False,True,True,0,16795,algebra,True,True
multiplying_expressions_1,True,f65ca08559146fdf7719d8eb897cae64d99df408ca8fbdfdc0a7bbde866a5c88,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_expressions_1.html,493,22.0,493.0,question_div,1276,True,True,False,False,False,True,True,0,13433,algebra,True,True
multiplying_fractions,True,70e154e03762aae08c98c84e899d18733cf5a79b9cf6f286c4d0ff909c45abea,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_fractions.html,64,21.0,64.0,question_div,465,True,True,False,False,False,False,True,0,39872,arithmetic,True,True
multiplying_fractions_0.5,True,bca0706d438550113465f4765ab4e945667fccbbf6ed3b903c3fed910b74ca2d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_fractions_0.5.html,52,4.0,52.0,question_div,289,True,True,False,False,False,False,True,0,53194,arithmetic,True,True
multiplying_fractions_and_whole_numbers_word_problems,True,ff83c29e08c68075660f884b2f5e3ffbb7b9b02f0e08d5c2d393b9d323b5add6,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_fractions_and_whole_numbers_word_problems.html,223,8.0,223.0,question_div,11330,True,True,True,True,False,False,True,0,2,arithmetic,True,True
multiplying_fractions_word_problems,True,c493bdc7657e131d1ec1970c0181451f2f2c0baf438b3fe2fbea50900403e31f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_fractions_word_problems.html,40,6.0,40.0,question_div,8524,True,True,True,True,False,False,True,0,34752,arithmetic,True,True
multiplying_mixed_numbers_1,True,4bc4a27219d7e0be33f0b0400b3b28669737484a2520cdc22c1fbe2ce181dc9b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_mixed_numbers_1.html,153,7.0,153.0,question_div,1558,True,True,True,True,False,False,True,0,23353,arithmetic,True,True
multiplying_polynomials,True,edcaf767d66f765a35f78d63bd527d2898034a82b790a4b7ca27653040aa4dfb,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_polynomials.html,81,9.0,81.0,question_div,2314,True,True,False,False,False,True,True,0,13926,algebra,True,True
multiplying_radicals,True,7733c0ae0fe12694b5af760725d272035b976aaaaff58e019da4ea1eece3c8cc,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/multiplying_radicals.html,80,5.0,80.0,question_div,710,True,True,False,False,False,False,True,0,18925,algebra,True,True
narrative_and_opposite_narrative,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/narrative_and_opposite_narrative.html,0,,,,0,False,False,False,False,,False,False,0,17366,logics,False,False
nature_of_isosceles_triangle,True,55aa4f11d4014c36fe2b20fe6b21170604243d08233e78a96d82ac5e5fd65ab4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/nature_of_isosceles_triangle.html,839,8.0,839.0,question_div,6056,True,True,True,True,False,False,True,0,477,geometry,True,True
negative_number_word_problems,True,f0b136c0c3f1cbaa02deb27ed2cb7bacab6d357b37d7512b76ef0eb3a6b8eb99,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/negative_number_word_problems.html,13,6.0,13.0,question_div,1599,True,True,True,True,False,False,True,0,98527,algebra,True,True
negative_numbers_multiply_divide,True,e6d0111055a072ebec54f0da5f8c664ad58e66db8f7ae466645fdb4f60d5a3a5,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/negative_numbers_multiply_divide.html,48,7.0,48.0,question_div,1706,True,True,False,False,False,True,True,0,2494,algebra,True,True
new_definitions_1,True,9d33f2ed67e8632705021a5106e407e67993e162e506f09af7b63b388eb24e58,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/new_definitions_1.html,43,5.0,43.0,question_div,1182,False,True,False,False,False,False,True,0,16899,algebra,True,True
new_definitions_2,True,64bc5df75a31d45213b1dbcfd9b37bc7df5b6682c869f931d6ea523e0b5a94c9,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/new_definitions_2.html,44,5.0,44.0,question_div,2188,True,True,False,False,False,False,True,0,3780,algebra,True,True
notation_calculation_type,True,bf3c24ef36cb41e577eba61028fb6e51cc8185008a6f3bd50fc1dcc0476bf296,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/notation_calculation_type.html,142,33.0,142.0,question_div,5166,True,True,True,True,False,False,True,0,4665,arithmetic,True,True
number_line,True,ea7f346f008e4792110d4208353d2fe84a7adead044b16e726a8313a24fa447b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/number_line.html,699,2.0,699.0,question_div,1259,False,True,True,True,False,False,True,0,748359,arithmetic,True,True
number_line_0.5,True,859504344afe12fdcb5862eb70a5e21bf4a1b3ce2303c251828b3dcbe2c4579a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/number_line_0.5.html,866,10.0,866.0,question_div,2987,True,True,True,True,False,False,True,0,10589,algebra,True,True
number_line_0.7,True,99591669a89a0609c63811d873cc2b2ae1d189d9e329d61620119716ca21a0d6,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/number_line_0.7.html,866,10.0,866.0,question_div,2949,True,True,True,True,False,False,True,0,4898,algebra,True,True
number_line_2,True,11beb1d3f479f9431da4baa06aab29ac4b376fe17043f51d1953fa980abe0eac,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/number_line_2.html,674,6.0,674.0,question_div,2197,False,True,True,True,False,False,True,0,264853,algebra,True,True
number_line_3,True,b286afaefe77902161680d048173e319addf76f90651ce14ae588e1b4fce6ba2,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/number_line_3.html,519,4.0,519.0,question_div,1432,False,True,True,True,False,False,True,0,221063,algebra,True,True
number_line_4,True,f3599d42b8ea4b77105ae0e2409eba52e842225ec33a155433a1b75294e73ec4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/number_line_4.html,866,10.0,866.0,question_div,3045,True,True,True,True,False,False,True,0,80488,algebra,True,True
number_properties_terminology_1,True,744e3c10265def3a160a587b8628fbea07c3f865375220994c80b7c2d5c49f37,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/number_properties_terminology_1.html,180,8.0,180.0,question_div,1972,False,True,False,False,False,True,True,0,180648,arithmetic,True,True
number_sequence_within_ten,True,565f3917093a423308be1283ddcc8cfecff797ff5c385804b463aa52532f10f8,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/number_sequence_within_ten.html,75,7.0,75.0,question_div,2362,True,True,True,True,False,False,True,0,97279,arithmetic,True,True
number_within_fifty,True,42b0d4c221ee642ae5abc9450ddfb05c728b8bd458195b3a518743c2f5e223a6,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/number_within_fifty.html,23,8.0,23.0,question_div,3872,True,True,True,True,False,False,True,0,109932,arithmetic,True,True
one_more_one_less,True,f4acf13506aee585d0a43992c6ce4eec7f2fc0bb9b0c5bb2d41f33b25384efad,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/one_more_one_less.html,89,7.0,89.0,question_div,2710,True,True,True,True,False,False,True,0,121378,arithmetic,True,True
one_step_equation_problems,True,158f31ce04948d6dc97c8845e5ae3265d75e82ec97a7e9207dd688adcc891089,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/one_step_equation_problems.html,64,6.0,64.0,question_div,1054,True,True,True,True,False,False,True,0,13037,algebra,True,True
one_step_equations,True,abc4258acf748f52ff3e8d26e1e76887dd3f03ed867e3e8b645edec4f9a68575,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/one_step_equations.html,40,7.0,40.0,question_div,1383,True,True,False,False,False,False,True,0,40186,algebra,True,True
one_step_equations_0.5,True,f0e163ffe7c8fa8a7158e725751aa60ddd06754a1a2aede740d9a48476466366,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/one_step_equations_0.5.html,46,22.0,46.0,question_div,1444,True,True,False,False,False,False,True,0,1,algebra,True,True
one_step_inequalities,True,e932d2f279c4c5631ae68cff2458138edb8b3156a9c919f5843a11f305d38ece,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/one_step_inequalities.html,30,8.0,30.0,question_div,1563,True,True,True,True,False,False,True,0,10116,algebra,True,True
operations_with_negative_numbers,True,37031f25d3eac443ae8a4fc50c7772f16749c805adeedbe9d5de6ebf70f9287d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/operations_with_negative_numbers.html,45,8.0,45.0,question_div,1558,True,True,False,False,False,False,True,0,26052,algebra,True,True
order_of_operations,True,41414707f759f750ea18621a8addb8fda80c77bc1ba2f24c3dd8ce27b22a9181,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/order_of_operations.html,91,7.0,91.0,question_div,2532,True,True,False,False,False,False,True,0,97953,arithmetic,True,True
ordering_fractions,True,14256bfdda0faca3b897e3d5212ef45ad9a3128ddec1c93513b06772370da6d8,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/ordering_fractions.html,54,6.0,54.0,question_div,2081,True,True,False,False,False,False,True,0,16658,arithmetic,True,True
ordering_improper_fractions_and_mixed_numbers,True,90621246cef42260fe9abe3d9b73cc1b1108411828c4a79acea9088c062aca8f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/ordering_improper_fractions_and_mixed_numbers.html,59,11.0,59.0,question_div,3269,True,True,False,False,False,False,True,0,7518,arithmetic,True,True
ordering_negative_numbers,True,f9ca592df04763aea5456f54a1311765e860a6b695e52cada320e8ad2872206b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/ordering_negative_numbers.html,53,7.0,53.0,question_div,1868,True,True,True,True,False,False,True,0,143838,algebra,True,True
ordering_numbers,True,90eaab508222b4b0cb7d27eb01015cbe2236af192944a383a94fb4e24cee0cd4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/ordering_numbers.html,52,3.0,52.0,question_div,1480,True,True,False,False,False,False,True,0,8436,arithmetic,True,True
parabola_intuition_1,True,82c9e0e55c060b78d76409385a70dd3d5da691e476bf1ada035c04e7a3b53380,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/parabola_intuition_1.html,486,8.0,486.0,question_div,602,False,True,True,True,False,False,True,0,2513,algebra,True,True
parabola_intuition_2,True,d6a716f9679a92a70b7219cd4077f86083c3b79ac99fabd33342d1e4000076ba,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/parabola_intuition_2.html,524,8.0,524.0,question_div,658,False,True,True,True,False,False,True,0,1067,algebra,True,True
parabola_intuition_3,True,5efdfbf55a08bb7dc0d8e92b52a989160b417ccb70624d7418ee04e6a9659b89,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/parabola_intuition_3.html,1180,8.0,1180.0,question_div,2818,True,True,True,True,False,False,True,0,1133,algebra,True,True
parallel_and_perpendicular,True,1c04b320f30580d4b3ec4b83f1e50db1b4e6b00bd0815ca54130119722366eb9,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/parallel_and_perpendicular.html,1121,26.0,1121.0,question_div,23452,True,True,True,True,False,False,True,0,4496,geometry,True,True
parallel_lines_1,True,84450c386963b785d82faae68e91e74a8b3080f3c88bbc3cd84470e90d594098,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/parallel_lines_1.html,0,16.0,16.0,title_fallback,16,False,False,False,False,False,False,True,0,25530,geometry,True,True
parallel_lines_2,True,f96d89caf14d88ba0f9a7ab0d9dca2f77d6687ec55fdd0ee8217db0854cb474a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/parallel_lines_2.html,0,16.0,16.0,title_fallback,16,False,False,False,False,False,False,True,0,6764,geometry,True,True
parallel_lines_proportion,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/parallel_lines_proportion.html,0,,,,0,False,False,False,False,,False,False,0,946,geometry,True,False
parallelogram_concept_and_application,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/parallelogram_concept_and_application.html,0,,,,0,False,False,False,False,,False,False,0,586,geometry,True,False
parts_of_circles,True,fda5027b118639d15b2badcb78091100e5ce721fd74994d2efdfd385e4237835,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/parts_of_circles.html,104,4.0,104.0,question_div,1090,True,True,True,True,False,True,True,0,46169,geometry,True,True
percentage_concept,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/percentage_concept.html,0,,,,0,False,False,False,False,,False,False,0,2140,probability-statistics,True,False
percentage_word_problems_1,True,129e61be56d4dc6fe58ebff72c5b4715c34c78d5e6f4815d90c26c14ed40c49e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/percentage_word_problems_1.html,151,10.0,151.0,question_div,1674,True,True,False,False,False,False,True,0,15765,arithmetic,True,True
percentage_word_problems_2,True,e93c8be1a2808e8c781c8c34f3aad5bfbd2018b0f4faea8223bb41cb8ba80831,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/percentage_word_problems_2.html,656,10.0,656.0,question_div,1178,True,True,False,False,False,False,True,0,3196,arithmetic,True,True
perimeter_1,True,57f09efcbb9cddda9166a2be76b0abc253eefa91f17e8a1d13637bd2c896ee43,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/perimeter_1.html,254,4.0,254.0,question_div,3836,True,True,True,True,False,False,True,0,94910,geometry,True,True
perimeter_deduction,True,35d8c9ad811ab5aa329e0b88e0339d1a084a14e6b78ad6316a2e9048b1580886,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/perimeter_deduction.html,424,5.0,424.0,question_div,2947,True,True,True,True,False,False,True,0,22955,geometry,True,True
perimeter_of_combined_shapes,True,06d8cb4f8d2a33007a332b6734b8bb6c9982a35a0cb1f41247fada16457942e2,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/perimeter_of_combined_shapes.html,458,7.0,458.0,question_div,1873,True,True,True,True,False,False,True,0,39158,geometry,True,True
