dataset,item_id_hash,source_content_hash,item_content_type,item_format,eligible_for_llm_scoring,llm_exclusion_primary_reason,llm_exclusion_secondary_flags,content_sufficiency_rule_version,has_image_dependency,has_dynamic_template,graphie_only_no_question_text
junyi,393d88221414723a7ba0da89b3221b4879cc9e68cf0e7b5e955a726570755ed7,21eaeb5fdc2485bc429faf7f8c142b273dee412c91a9b1674803c71b75f49991,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,50185282de87c21d07f849d93df008de6d37b8d1398441a2312062912e3077d8,a8126cb7dfc721acc7c43a183d7fc08cc573b5300d018dee2c0e3b693f349b70,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,bae1584753008b509c1e4dc57dcbef6e4dfc16316953b44ccd98311e53fe783e,a8e042e97363414ef4aa96c3349d0c3204203bd979a60562194c13dfe28017d0,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,2ae4a605e57374de0d5d5c41a4146263cdf333d71effb3d3f883cbbc5ac10e3b,a8e042e97363414ef4aa96c3349d0c3204203bd979a60562194c13dfe28017d0,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,ea042364a8b0e7bf130f00361c080c51f5778311b45f7e5acc6353005b768132,3afdb5799502c5955f24316f7158d1a31c5aefe2f14de32f39c3518894104d3b,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,3b1ea248b1b701d16f1413bb8eb3937ac8810a3e610461343f2583f2a47b08db,026a53d54efb0a9e646c9426271451ad55d7fc735ba423d6a7de7cbcfd0f82fd,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,bf92165af50730663e55dd5a835f73ec78145cc078e5cd2911ccea7851239667,e90e8786b322876ae4315c864a26954375274960236e2d86680c81503430564d,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,7bd9a7d017e00cf2f0a5d9803bdad019ab777e0b93d812b29f88bdfa5d7687bd,e95d5baf83771bf14f8ec39a31c5c59ef5daf0fdcf24b09f10dd2423ac52cbe9,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,67b00228a6a9628cb942d118437f284faf8a3dceeb4a189117052d343cc05be6,0164d5b89381b215211a779a8575c806e6b2495b5a358223c236c473a828f683,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,d72a141aefb71538dce8cb714f452d28cb6d5d491d663efc0c33e9f93618ff57,94fe7bbaa91a4e85383a85dca0709a9c6762c6c2e5511f3110e220884cc88c29,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,99b20c2f99588fa9e92309bc00ea87d5965add4af756d0189aac039b89f4aef7,e47424954ca10dfa88aa9e4687ad507edcb7b1660460a24f7660ddc3a4884989,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,baf1d33f56d8833dc05775b7edf2dd8d2c44562ff9859e5949f1cd8041f9d2f2,8da5c1faa804b31e9b5bdad38429d69abe82b93083b82a33d50c8ff55b641d02,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag|prompt_length_risk,content_sufficiency_v1,True,True,False
junyi,9cb66c747d50b99ec18e05b7588aa983d9574ad8c1b7d74234580a2e3a5dda6a,eced63d3b6b847fca776be3dd2487f8f6e3789a016760305220ce3a638d10508,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,555d5788064ad633925c94209adf43ea58b2b6850a778f653e4649a96133c044,a13ba27b2c71d4b587aaafcf2cebbcddeaac6fe6138833b7f0bb40ce45f5d0c7,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,03ee5d1150116df59aa0f81496223b2dd5c98dc5fe51027cc296536b6bbb6e43,10ee718cd12b7dbd5dbd24b85626aea6f5a7cc68be0783ff1a45dacdeea7887f,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,a26f1f23d77600b024ca335fcfe07e1a54bd243397852648bd9e0dd7f103944e,139940f951f67dba1c0d0b7368e0a307593314257a3654ef4b1dfa28ab7e693f,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,8130602657cdb57e8c86c6ed2001b51c08ac7efa844a3934bca3b9d040125648,dc6ca1661c954f82c58297ec01386e79b794b31ac5b5af38b80be895474fd0f8,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,ea88047125891f99c3496b79577485114e22c3559c3635650f1573dcc3e4f616,f8f331c0fc79b13e0dbe9dd0064256b10ae472753986a8945ca50e465bdd83d6,html_question_div,fill_in_or_graphie,False,EXCLUDE_TRUNCATED_CONTENT,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,0b696e317d8a7776e9fce1c5f02043bccf9f180afdb55c48e0c8cc8de4e578e4,7a99a662f397d27794f867ae1083b5fdccb345fb22949c669048fbd39ad39715,html_question_div,fill_in_or_graphie,False,EXCLUDE_TRUNCATED_CONTENT,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,361f67981efff386d09882ba79fa7992eae29fdbc2a10f3ad07531d3cebdc7cb,f05e82e322923a917de2f43900d1aa3d2f4ed7c6c70ca6f638f7bf4770382665,html_question_div,fill_in_or_graphie,False,EXCLUDE_TRUNCATED_CONTENT,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,ac602bfb3ed71fa5805fd4d3c04b74970cba74e9638a72c810294d477a54e805,becb75ceb7cf34011f3172de7f444be9a0908013f7e641b4db40a48e9065407e,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,8b2d800304933c88933de9dc8ad81a703fab2deaa45237a1b1aaf416fd54d325,0ed5a16277864c63481c5a61182dedf96fc14e08c0f2d9d3a20bdb89a567f18d,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,9e76279765ed41805a9a93e9f3c436e027bd4c121d067408d03198d20e130a55,c8d77ae69f92515625b37af6aa6cac7e7e89ed56e75264a03fabe4d41858d409,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,c3b2f3b2d6d95890c3bbae7b5cafd02f10f9fd9d486f38a8e31ecb01ff425561,820621ba501dde75bf43ef4f21cac01db8382422c116da84182db9902c771ec7,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,0c630ce78a8842fa6554a0db8a00377916cfccc3c850f8172b5603f384f3b1e7,2a692f0a0cf471d92f35dbac397159d12e9c0dfce38c889d45ea6bcb19fa3f62,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,0ec6b3c787742a659f3ec0a9e050d621a478742da87dfd08bf59ce2928de441c,66048f6fd7bb501789b03da4442d8fb99c4b02e75783ca9d8d8ced2233749344,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,f4c0a77d4376491b03d1335a54b043280b2cbb785dce126a75369d5cd9baa208,c0d54503b636042720b9c773b4533948c139759e6b3ad39275b8fbd7f40436a7,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,9c658d5a2f4f0610f8ea41af9615d2b2c6f10995ca781c8cda9bea3f2bc9ffc3,0e31ef76d681a691d8ce16f02d902de0e08bcd27e64f4ab5c2865390bad06c47,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,a3d480ea10cc0d7e8432b2ff15cbefae4a7e3b8ac8a657ae31fe6e728fb2c623,99d29b30d59fb9b948326e5351c30010201f263193e78e9d8cf2f653161c2613,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,a5f33c7f0c8f42e5286b63097b2082ba5e6d2e9da11e5d4b194f7ddce959f658,a8df708626c0a8183eef0fa94d3b057bd8c8080e950a47e1479f734c4c104c0b,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,0e15525089afdb5482d4921753c82e85d83a70747d30d25e2ead28c5399a9335,eb967f1eea26b1dc8a45e8889d98612d73a6dc9d7c6d5e47ec176f762c12a685,html_title_fallback,fill_in_or_graphie,False,EXCLUDE_MISSING_STEM,dynamic_template|image_dependency_flag|graphie_only,content_sufficiency_v1,True,True,True
junyi,9444d03d5f88ca4ff23c20a4fbbc7f0b1b68eb902074d3343d984038d10e8933,30893c658db0e3c28ffd0149ad00f078e1cd733dcb5ba156b120094a74c415ad,html_title_fallback,fill_in_or_graphie,False,EXCLUDE_MISSING_STEM,dynamic_template|image_dependency_flag|graphie_only,content_sufficiency_v1,True,True,True
junyi,a8122fbb9b15cb68445960d5f1cef04c322f6826e3f38ef31f25d5e68edab832,fa7c983651d22318bbeb9c5ec7fd2b61b8d515adaa74ffc5e77152cda7cb239e,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,51cdfcc71bc340b672e83fbcf27bbb276cb99ea26e9f4f5a740641446eb17147,9e2e80f9e420069e9f4a29e3f102865ea012760ec239e0d52aaf51afc5227da6,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,3d52302ad68974307dac71d13b153c6dc71e3a0f8055e344f596d56bf22a1828,f5aca54efb82cb6102ebc8c948d79a80d6f629813bff216b468d49bb93795a8d,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,efd218bd011182bd789bbbbdb9b67f864f4def9b0b0de8156250131ed2eaf6ec,ce65c33e10159c9f3a6a36ec8b5a4d4b8828eb075f22261a8b20c82d353c3dc2,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,2a1a1c9f0f666cf6a1d63ddcd1a2b8fd44fb27c6ec422b6c7f742dc0a618d09c,ba4006e036ddb818e4b1b3062c991613862721ff405bba1511a31dfc8683e97a,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,92e2eac8aa9246106c73b78698ab758d53e58175e70901928c300f16c280bbf1,c1b01fa1afbdccfb914578d179923d25ed137375ae723130569c12e00aee7dab,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,b0d15479b0d93da756c56c4e8dba3316904c863222a94190f302a1ca5e86d91d,a3250396d13dd65a9e80b35415339c4cc5a7035b752249fff19c49b653a15e95,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,76ccb6849dc3ebd876de7277f33b01591b269d77beba793d1adf4299b3bb3018,0cfa3a00f7f14f5bd80a166bc87f41ca5fa0c7c5efe457bc23e3b148caba0b6c,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,19e1a4b5688a8e276d98e02e54bcb1c613f5feebb7993f18ffb2f5eb7f1bc7f4,1d0812c686a0da2386c5e818476e8130915c1d27e00dad967f6968b465ab7afa,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,0360a3b6ab7f54f5722548d164109d9c63e4d1754f0a99daf4722b95c6e92d68,1fd2011333b499dd0416e3534fc6aa75024a5f78847e4eb97f599568e2ac8796,html_title_fallback,fill_in_or_graphie,False,EXCLUDE_MISSING_STEM,dynamic_template|image_dependency_flag|graphie_only,content_sufficiency_v1,True,True,True
junyi,305119a391240e5ca1fab31d4dcd3c8973a5b1f536cf7a9d91a4ced57c283340,8a344a65779405bb526308f54e1aec73cecedb8a171a8f0078f84188bd281762,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,2ecfc9389e1f91bf282392cda1e1638e2dc60430f4b5be351d939613bc1e99d2,9fb708ba5750d595cc1c208e744129d27d72015962fc72e56b244ba27433d62b,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,9747c0f511c97e3a6dc8e983056f21636eb8e44ce3f45b25ad192b436961a7e4,26025803d700311c35a8e35eda465c878e8d7d3e4a340bc2eedf73e1c30181cd,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,394d56108177756ed44e1587013cbc23ba3d8269949592abdc1299e6771f069d,b479cc51a5010dcfa82d01286fd8b5fd49686a2cfa00927c0423d43dd92f52f0,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,eab3e2f1cc9a88b3ddce7f0a34af57367ac45b638beca397e0fdac98deea0b77,731c5bb575f3e0b4747cf9a827e719892131fb633bd472de04fa0491040c3239,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,41061dd725ee9be4c94855e94628575231564befedbc1869fcad51152bb2c74f,ebfbdc2c2b0a0dabddec8bd2b462308087641a149868907126fd2401dcf74ec0,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,eefa90ddbe0d376dc26c8be68de68eb2022f2d31f572ca9c0f9534f7e28c09b9,e7ac116ec9d238ffda8958c226c59beab7fd6f0f7bd32eebec0fca837d2ccad4,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,02ae0e09624e1236f8bda3c09d87245d5748bb5f14f5813dc9a8623f399324d5,50e8ef01f8d8f77d183420d479740aa1717f84cf15ef7bd8323082ceeb90c9cf,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,cb2ff1579a429009950a5173e7417fb408dc4b5c534404906af43df199b20767,da47e5fd20968d063633164f1a2f64fa8818c9b97ef27027a2b12331c256ca31,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,bc2187b250186e117b62b6d36d4575b8a873c9682f1111563addbf4fce16b46e,1a0961aed1a90ac053fe22f7b6e916273017e5e3e93806cf1c6a6e65802ea12c,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,59ab0f1e5aef060131cf39cfd48a4ec55b3da120af7fc953c71d984d56291618,4d70dc30e8f0a54a3ec2d2842425b6912de5a06e2031b470075eef8be2018a67,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,b1094a0885a89cdf7ddbcf5e30215d03332e2e1053c761d6b9096f70336dbae0,768a88d514a5b510861642850ff8386fa3352843a640ffe8a8695635d4663a06,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,370f44b7e38851f6b4a78229e30f1d8a8d923b7c7a0fde2eb9eee3712ca5d408,3787cf6053b1e582d52c088544084dacb61b908243036b3a278627669f1f3872,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,72aaf2254d499b341f74bae1909f9fe3606a786cfacc1027ce7e66c1dd00cdaa,5d650d9152e463e0911b9abd78d2a639df2010a7a41da78990f6b196a1fedfb3,html_question_div,fill_in_or_graphie,False,EXCLUDE_UNRESOLVED_TEMPLATE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,9af9a5ff770f52dc4b31efe8ce0aba2eb7e0ebba05202c014fef8451db37e933,4b571fd05b0deedad8fbc52fcede3aca3d9500ceacb6b84122b8685ebf055b68,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,6709540d5c839fec632443b5f4802e230cf3dfc99ffd7d6b022e7969ce8b9511,bb1f530767d733fb6b096f6121a8432fbfd356b998878e4cf9425f305961b3f2,html_question_div,fill_in_or_graphie,False,EXCLUDE_TRUNCATED_CONTENT,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,b591ba89acc56a57e6b64e899303272a7bde7d22deaffa3caa9ac41417394b1d,2cff5df926405622201067ad44493dca44d339af40644107cafe5e25f25826d3,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,fb387c415cd1a87779f462b94e1dc16590bf6886d43144a134339c0bacd057b9,87792f415574ce15468375508b5789f3ea15449ec2eca0fe3a0c44424b250809,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,cc4a49736ff010ede073ab2fd0361785933742166fe786f3d7b48aea1f515015,a877d5d464973eb9dc45139e3b00f759dbf6b6b29a2310314fad148d9a2ab303,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,2a7564987ad9d19d48f4d32def4618f60e4b68b63e640b34a8f1f620dff44205,641ffec6084d6ed575e0524ab6c3f61e114ce5cd3edc2353bab5b07b180dda36,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,9b30f3ad909b957cc6d1742b2f710e29b45421ce554ec6c0b1a316adab166709,220afcae869be35673c3b1aa3e6ecb8e03885f3a3670aea55aa5dbe6d2df2c75,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,92314b09d2ab8abf499a7f21ad282f8c8a0bcf82d045351538fb1e50c94cb9d8,ac91df2366417e329b34af058ea9d5952f4b4365bf7385251dbe0bdf4999aa80,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,e256b054df9c74ea1ca9e2b67d40e3fb2190bebaec812857ca36980dac1b5900,4289260543713b057bb00abd14df50a903c0dbe54b5c40437a374bc4e2c3c335,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,9c7c49589493fc706e61886e9fe4871d3552dd069cfecd1c75f17b2f43bb95c8,e47a1e9e112a8e34e143ef9f699e6a72372c1d88a02d300a081526e34b4f5010,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,656c8454a8839a0ba1afdc0df4e98f5227e049098e8304ad20b63ae533b03f38,a2429b77a542a22a8c5ac733316b10bba16cae834c8c6d3a37745a872e995fb2,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,c43a0476263f95a7c0c69b9161710f0170e694ceae52c26e1a0ced1dbd442448,4289260543713b057bb00abd14df50a903c0dbe54b5c40437a374bc4e2c3c335,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,87764ef4cf93f16c78dd24934d84e379f0660e802032c9dd9093741bc3006996,524a9a1868cafb96f91384473cecaa400b18a5ae5e02974c1d65f642dda437da,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,813f79defc53872feb658d88ae6036926087abcbd4b58275afd95f816d80182a,fe0e56486063a5f4bc5dd5a96e598a07e6628eb5ed08e36b1afef1b0c79449d1,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,262d07e56d6f8daf5dbc8ccc60382dd7b86b321e4087f10bc0a01aeb3f8dac20,e018bc24d59debb1ca5ca10ea3a6e5f687789839a3c8768fb8ad9cd4bf646cf6,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,dc2d11374b0cb224785a0cae2266fea9be2af3c6fe6dcf9810800dfa2ee09a48,cd2f52a4ae8abc38093eb5ad6940e7dba81944d9bd83825e8d0ed3d9eaa25783,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,d652f7eda7b2f37b710261d6c2cf7e4c21e140bbf584df3488f1338b14478354,857210e46b8d8baba96dd5e275618b92a70d1a2ec08738851beb67b454b4d849,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,0195a73c8f53f8576b1cb6efa7721aebea3aad0d4c0ba69b9db28272d9a02229,66b1fbfd01840a4f382f3769c85e861c1664556cf88d17d397cc92365e993e21,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,52f348270005d0d30593b715eca75a529f1613a796a12c8e142d074e6a3ea51a,484aa12a4f830769b22ef925ee436282238cc05599afeb6c834513db529df775,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,803355e555a8427b93e08a24cd9971b484b2db2967726baf47168a4259b63ab5,efce8000edc100371fcd26aa33bb53e41322af7bed097c730ab20c0181738ddd,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,6502fb716430c83a018328755826a1b7267147ed688deb246918390b48c490bd,169755e623813efc377aac927d3e02af4b2e91b2bcea00c0438df316b6f83b39,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,6b0f2080eb06955c9f1a29165ba4c21543e4d938796ea0e3ed8966b622f8414f,f519e4908b048079de9c3ab10ae6ad3c2e05e3420ab47aabaa4c75a148d587a9,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,75ec33c7de5327bd47dcd7f73942da8d85f27459d35b590d90c1e30a780b6ea8,feee430ef74a226e854254507418f1458c592d76c637f1ac70fc7cabb66fdf57,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,b6c788d0fe23aa4f4bc8dd1322f3c9bfe9e57e575d05fe843c617e6244d3a2bc,e301ac5fa514bb049b56f26bd5bba404f24cecd6e2db997cb0cf1a779836ea02,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,7e3105bb5946db9d2ed1d87f34cbb399de70ae7cebc7eb6aa8e82679860ed76b,70f3acd7849f5ca1903e5eabcb1e5c8c1a882c620a5248b16cc1034478b9745b,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,d9d0028e89dd64de320860e422bd5fb0939716e5096b9532c06f683f2215ef97,cefde10389254dda5cc52c9c6e3611883f751c212085bccc89d55243d36aac4c,html_question_div,fill_in_or_graphie,True,PASS_TEXT_COMPLETE,question_div|dynamic_template,content_sufficiency_v1,False,True,False
junyi,d204d9d232614108135c0563b53b6eb328ff375e51663f0f7b37007017824b40,ac4c053d0e95ad3215a6e41a3d47b08181059c3b95959c79a1204d266d0840ce,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,7c261bb8ed9a6e4910e100474357963a1929640120d13c29b3557f0e83c2f576,1feac19e658f8d92ea904bfd069ced9303724547af487d2f5cd0d33f9f39216f,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,2822bf2b6319309a8125e3690bb206cf3fef65076041adf5349435152b9c0d39,a6fe1fc184beab8ad7145525981e62f897fe5b9f10e8eef84545c5241094c98e,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
junyi,db36bfedc7024df65da3efa2790a9140730bd4b05f09e9bd30907872e32715b3,186c958cd6a2ddce1e86d0677cca740b66d5122fe5e4258d20cb0c13a2ac3371,html_question_div,fill_in_or_graphie,False,EXCLUDE_REQUIRED_IMAGE,question_div|dynamic_template|image_dependency_flag,content_sufficiency_v1,True,True,False
